[ 2.03378593  0.88725448  0.05113915  0.1723552  -1.44996472  0.54878438
 -1.40306233 -0.96553828  0.73361983 -0.47301673 -0.75016481 -0.59454388] [ 0.59983255  0.18548906 -0.99171938  1.38575021  0.52855179  1.07632205
 -1.64554013 -0.54190246  0.32044495 -0.28370792 -0.4630123  -0.99764321] [ 0.66823849  0.11128417 -0.59923524  1.44823465  0.50028296  0.85454176
 -1.91616168 -0.05014259  0.04456183 -0.33595257 -0.04432673 -1.34562407] [ 0.81148291 -0.02652308 -0.27665645  1.4840381   0.51232917  0.63534583
 -1.88236189  0.08272373 -0.07252178 -0.2033697   0.0458027  -1.74873123] [  7.82469846e-01  -1.47713407e-01  -1.34459949e-01   1.56332603e+00
   5.60082965e-01   4.46835547e-01  -2.09529434e+00   2.28060700e-01
   6.89395183e-03  -2.71854743e-01   2.20826906e-04  -2.01245477e+00] [ 0.80449877 -0.21432169 -0.09544347  1.73453476  0.63960946  0.1998651
 -2.08772195  0.38346869 -0.06805831 -0.32392835 -0.0995657  -2.05547712] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 0.89157281  1.5892474   1.16814628 -0.01366323 -1.6935455  -1.1917008
  0.9875686   0.87533474  0.78138112  0.06889427  1.19458686  0.10217042] [ 0.85953316  1.46506393  1.28065343 -0.28703632 -1.25661238 -1.33012783
  0.5955531   1.2201278   0.52465152 -0.00612456  1.19431036  0.1016687 ] [ 0.94922573  1.26718423  1.18212868 -0.26350619 -1.0122959  -1.25484254
  0.90289548  1.04467864  0.24204655  0.45704746  0.43711457  0.21426527] [ 1.1635664   0.88934534  1.31453285 -0.40457583 -1.19875939 -0.1000225
  0.6452915   1.0103724   0.42452164 -0.01325699  0.02125547 -0.15903669] [ 1.31431989  0.62782237  1.22322856 -0.05342487 -1.47786941 -0.3364416
  0.86474824  1.12442922  0.56556314 -0.33641438 -0.38646219  0.05821519] [ 1.27793309  0.35963322  1.11982924  0.22806071 -1.71423436 -0.142418
  0.91631617  1.22206556  0.44108124 -0.6430406  -0.15168122 -0.17045862] [ 1.76820028 -0.15646279  1.25847697  0.08480769 -1.40115196  0.14126828
  0.98363666  0.76514812  0.00626544 -0.04281298 -0.78744139 -0.32306723] [ 1.61297457  0.16556971  0.39947639  0.27273494 -0.88053822 -0.25119313
  1.50768218  0.37398696  0.13262754  0.38154116 -2.27508394 -0.26079144] [ 1.41700262  0.6249826  -0.46086661  0.922796   -0.96936875 -0.04077217
  1.49538402  0.32365841  0.22320729 -0.41385345 -1.5810228  -0.37226698] [ 2.2807281  -0.19473974  0.05252809  0.72009501 -0.52975663 -0.2796984
  0.98052956  0.36475475 -0.14480022 -0.30693537 -1.73302725  0.02525073] [ 1.58204015  0.21105218 -0.51387547  1.07324304 -0.19827795 -0.01242136
  0.78974992  0.08869626 -0.03230791 -0.34242649 -1.55511353 -0.10769679] [ 1.48120496  0.21144582 -0.40001592  1.03319051  0.11619039  0.13109122
  0.32412532  0.28044911 -0.40283478  0.03026453 -0.98115669 -0.58861733] [ 1.46265989  0.12084127  0.10862716  0.68398105  0.25379282  0.32475242
  0.43172647 -0.1791918  -0.61363002  0.47658896 -0.79427201 -0.28614389] [ 1.37836228  0.06166599  0.38994988  0.58797133  0.12047827  0.55794551
  0.78753588 -0.60109691 -0.77729781  0.81017988 -0.74757389 -0.02937386] [  1.48303404e+00  -1.08196768e-01   4.77964578e-01   8.31986505e-01
  -7.66826340e-02   4.73415913e-01   1.29936387e+00  -8.40258406e-01
  -9.69855664e-01   1.06392005e+00  -7.29427160e-01   1.46614168e-03] [ 1.650645   -0.26893696  0.44526809  1.03323954  0.00901931  0.17594039
  1.21575126 -0.97705333 -0.6185196   0.70935943 -1.42002691  0.9104073 ] [ 1.66580872 -0.15297888  0.44881685  1.0173545   0.226308    0.09934807
  1.0000032  -0.84868366 -0.51998763  0.38138722 -1.53022834  1.27542306] [ 1.59696602 -0.26632723  0.88119803  0.77632022  0.35531608  0.30363784
  0.72486054 -0.40276631 -0.93674713  0.76610247 -1.23043866  0.5355845 ] [ 1.43762488 -0.28442667  0.7715219   0.88514256  0.2564681   0.47754496
  0.73173833 -0.35983839 -0.82550119  0.7635625  -1.14882959 -0.07397975] [ 1.52419448 -0.13416375  0.56689637  1.0390804   0.08012238  0.76508106
  0.78667383 -0.64592011 -0.34484158  0.53934411 -1.56202608 -0.08058832] [ 1.47649487  0.071903    0.63451564  0.64788343  0.22712916  1.21385792
  0.32811927 -1.37291288  0.29956037  0.90612565 -2.27428516  0.35130493] [ 1.33387587  0.07689498  0.65502737  0.97983507  0.38962287  0.83613631
  0.02052882 -1.80180984  0.56423155  1.29769967 -1.78661744  0.32194657] [ 1.19606537 -0.17516546  0.93446273  1.59961976  0.18238134  0.53631406
 -0.03151665 -1.83307937  0.75277867  1.15918165 -1.64855075  0.12931024] [ 1.02887067 -0.1708585   1.17828418  1.7992941   0.11650994  0.17681373
 -0.10905149 -1.60145123  0.85715364  0.64881926 -1.73533143  0.25821266] [ 0.89851183 -0.11776153  1.24543161  2.13369386 -0.03025905 -0.24380243
 -0.33850552 -1.34646385  1.01420078  0.11687143 -1.55885143  0.01843049] [ 0.95446896  0.03155309  1.03650968  2.41122778  0.03770428 -0.31658059
 -0.48181041 -1.48371533  1.04909364 -0.06064406 -1.17788279 -0.2487894 ] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 1.21674505  1.86225983  0.86049689 -0.34975936 -2.15918218 -1.12759661
  0.22720986  0.27009141  1.37855975 -0.48264637  1.47700812  0.8391241 ] [ 0.90369149  1.72453182  0.85356218 -0.19698839 -2.13935536 -1.39591334
  0.70478533  0.23256266  1.31313631 -0.42669012  1.48127854  0.91071303] [ 1.12595338  1.457521    1.14247421 -0.14150187 -2.58609043 -0.93015096
  0.33003563  0.62994057  0.96445276 -0.36879255  2.03679167  0.55232935] [ 1.4697281   1.03727457  1.49766309 -0.54381183 -2.18796376 -0.68161206
 -0.11695878  0.93513971  0.87050145 -0.23420849  1.57091641  0.47452382] [ 1.60534862  0.95975192  1.03500112 -0.27830281 -1.87761239 -0.55328486
 -0.22793371  0.82980545  1.30966886 -0.32773402  0.47475982  0.79262108] [ 1.26521771  1.1842683   0.2986024   0.44362662 -2.05279139 -0.2840235
 -0.16910968  0.50735763  1.48395204 -0.56414768  0.21510389  0.82121118] [ 1.52428471  0.71537244  0.47825699  0.17775807 -1.64101335 -0.20346848
 -0.26647787  0.32803296  1.35655131 -0.53917561 -0.17780554  0.95385297] [ 1.75186364  0.41883405  0.57041855  0.06883113 -1.5322854   0.07711657
  0.00543365  0.64779977  1.01057887 -1.39676949 -0.25366951  1.27286744] [ 2.13121724 -0.06742766  0.61525661  0.02429091 -1.59388007  0.77749791
  0.16653149  0.98879696  0.81905433 -2.30825001 -0.55110381  1.10095835] [ 2.57579229 -0.69418304  0.8049328  -0.04495611 -1.42032853  1.19876165
 -0.07563002  0.93536269  0.79955992 -2.42162492 -1.11926435  0.67895052] [ 2.29875438 -0.97324566  0.74584652  0.37108166 -1.15190107  1.45913516
 -0.52466482  0.58551553  1.0163473  -2.5019888  -1.2635677   0.87619638] [ 2.48362062 -1.2468051   0.92795002  0.53051389 -0.76991528  1.71895615
 -1.22186447  0.2006189   0.98471949 -2.54655368 -0.71491592  1.13000314] [ 1.6409521  -0.32042873  0.03578775  1.09968216 -0.35727892  1.83951837
 -1.45688151 -0.30377089  0.84637845 -2.15105426 -0.36888895  1.26645485] [ 2.07757517 -0.84649847  0.6048562   0.88321087  0.17342658  1.93509243
 -1.43856761 -0.59557032  0.43566435 -1.53473162 -0.08131656  0.89286283] [ 1.55248985 -0.39206989  0.3011942   1.02006084  0.47550687  1.64406297
 -0.97995103 -0.34569543 -0.11543611 -1.54851757  0.29251423  0.58976225] [ 0.80193355  0.17592941 -0.03944408  1.3366079   0.33037278  1.99158016
 -0.98057741 -0.61896673  0.16125662 -1.74652384  0.19319879  0.77013783] [ 0.83047909  0.02064895  0.16784967  1.37146675  0.34720477  2.40525121
 -1.52909522 -0.70791767  0.34022698 -1.19084399  0.45532274  0.10230369] [ 1.19709269 -0.38275818  0.44022406  1.6671933   0.34280913  2.39698717
 -1.72628131 -0.68901792  0.4722137  -0.97492111  0.78751437 -0.16638216] [ 1.44218322 -0.80085752  0.68706262  1.84140253  0.34662513  2.21008098
 -1.50095147 -0.63532882  0.52291513 -1.04184968  0.67527502 -0.05052442] [ 1.42741115 -0.65699497  0.78897     1.73895708  0.45066762  2.28370871
 -1.53441016 -0.68706954  0.5937448  -0.92869713  0.68907964 -0.15706117] [ 1.64451799 -0.91117182  1.13311385  1.60984698  0.56382465  2.12518897
 -1.59963444 -0.50425161  0.52492316 -0.98962214  0.91350715 -0.31259386] [ 1.56796116 -0.97365208  1.09023626  1.75295945  0.56790817  1.96221343
 -1.38128162 -0.37839837  0.27737617 -0.74479323  1.22380391 -0.80062469] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 0.59820647  1.61876985 -0.02811329  0.83810192 -2.27410044 -3.17341141
  2.15287977  0.20589596  0.70831438  1.79508855  1.00781483  0.47101179] [ 0.7153783   1.30565544  0.43995491  0.69347939 -2.29843065 -3.24189417
  2.25633192  0.35022955  0.56373088  1.88285853  0.75058599  0.61400151] [ 0.74957102  1.14362699  0.85736016  0.37831491 -2.33646425 -2.70922341
  2.17633496  0.40327627  0.63779364  1.59793749  0.16411487  0.64479448] [ 1.20604944  0.60317432  0.60199193  0.45736098 -2.2992481  -2.38816777
  2.54583174  0.4832339   0.40242798  1.09268069 -0.42380021  0.35189288] [ 1.36499688  0.35782097  0.0905145   0.84540708 -2.49369656 -1.91294719
  2.78598387  0.44574231  0.36860572  0.19078705 -0.48252106 -0.10025725] [ 1.30498379  0.22589521  0.23595739  0.65832638 -2.58578203 -0.84757003
  2.10781753  0.30912259  0.67733106 -0.6203947  -1.32538128  0.24069955] [ 1.40061677  0.04758468  0.54457038  0.27667025 -2.44207104 -0.13505701
  1.61115293  0.43459889  0.67827382 -1.33120926 -1.7063704   0.62167624] [ 1.28952683 -0.30626306  0.75670215  0.12772019 -2.21181094  0.24895025
  1.06695158  0.45624335  0.6545503  -1.46669128 -1.84887137  0.62414563] [ 1.38240594 -0.76551492  1.11917132  0.35817098 -2.17201611  0.68577961
  0.4055735   0.46542247  0.78629733 -1.75542656 -1.65554522  0.6433442 ] [ 1.5471236  -0.83968146  1.08885729  0.57864949 -2.05526974  0.97063034
  0.08703068  0.32343543  0.86249063 -1.92710953 -1.41358544  0.72667648] [ 1.55260878 -0.74210399  1.02622889  0.72906058 -1.96139333  1.2287106
 -0.32084281 -0.08911006  1.04555695 -1.36201384 -1.35553024  0.41382374] [ 1.56973693 -0.74754073  1.09523044  0.99842645 -1.7247497   1.42868715
 -0.78723024 -0.37480954  1.16801484 -0.86185408 -1.26168339 -0.0203978 ] [ 1.61862175 -0.8340607   1.16022136  0.91832792 -1.02298216  1.14845263
 -0.97434461 -0.27005926  0.57368048 -0.72995538 -0.01649219 -0.43375883] [ 1.60801227 -1.10589224  1.61890926  0.91299042 -0.79940284  1.43599468
 -1.22907716 -0.43360051  0.43650058 -0.65881919  0.59424967 -0.60706332] [ 1.71247691 -1.33809723  2.0720115   0.79526133 -0.81172029  1.78320293
 -1.51676605 -0.60640052  0.50652598 -0.59957894  0.59547857 -0.87492604] [ 1.40909574 -1.25013053  2.20399035  0.81423186 -0.74376067  1.45201775
 -1.46423684 -0.44129844  0.14100055 -0.54145902  1.16458126 -1.2867584 ] [ 1.13344605 -1.28276371  2.08740609  1.07437396 -0.53925389  1.15701372
 -1.46879516 -0.24612134 -0.01233946 -0.73654903  1.46501612 -1.4480922 ] [ 0.90683907 -1.23991908  1.9674658   1.14601027 -0.30060752  1.2422919
 -1.39800166 -0.26036517 -0.20838075 -0.81985483  1.60748637 -1.38576153] [ 0.62771371 -0.97944921  1.51321054  1.52767621 -0.06394903  1.06554494
 -1.1763619  -0.20664422 -0.39703439 -0.85547423  1.58261142 -1.32513201] [ 0.95640672 -1.36926067  1.94974191  1.34548849 -0.00690234  0.80938959
 -1.3753155  -0.0245536  -0.41873923 -0.75074548  1.25195592 -1.44417252] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 1.63338562  0.77519439  0.21114261 -0.34114352 -1.97191982 -1.84407232
 -0.25963729  1.6313726   1.35109713  0.56324717  0.88691175  0.55324656] [ 1.67379352  0.63741781  0.30985677 -0.61515397 -1.7771741  -1.73516055
 -0.13209737  1.25891476  1.49694299  0.63589707 -0.13729287  0.89761348] [ 1.37809571  0.80647286  0.16250658 -0.58946008 -1.55738476 -1.69043021
 -0.09493621  0.92862036  1.78441623  0.47440818 -0.78479926  1.14816691] [ 1.2507122   0.70628821  0.35077723 -0.68332565 -1.311961   -1.50005443
 -0.52651295  1.22688605  1.50319078  0.1858696  -0.37723521  0.91862293] [ 1.50365835  0.49936774  0.41242207 -0.73109844 -1.24037861 -1.56362392
 -0.21905274  0.97484512  1.13464532  0.02417545 -1.00024557  1.45593975] [ 1.53314303  0.46203397  0.05995125 -0.40465101 -1.058582   -1.85925771
  0.45747012  0.51941418  0.68541112  0.0410487  -1.37482394  1.9084113 ] [ 1.41845235  0.58835686 -0.53791935  0.3212072  -1.03247199 -2.06338707
  0.87785263  0.53633902  0.37488548 -0.10343011 -0.66888345  1.29774169] [ 1.47080053  0.5605444  -0.50551859  0.4841008  -0.71015986 -1.5754823
  0.02999276  0.59397795  0.08898884  0.14627348 -0.22505667  0.49410651] [ 1.40103918  0.33005197 -0.15622106  0.74599482 -0.5304366  -1.22526787
 -0.33923113  0.62166927  0.11503997  0.51680083 -0.66858646 -0.34319084] [ 1.8191951  -0.15711458 -0.12527237  0.71966356 -0.02558102 -1.22773936
 -0.19027021  0.01125506  0.07986481  0.90211472 -1.90450973 -0.09117928] [ 1.65920804 -0.29087304  0.21207632  0.52450306  0.13955453 -0.5068019
 -0.4417096  -0.5163931   0.24787889  1.03917033 -2.76306913  0.0183129 ] [ 1.60260705 -0.48574171  0.43701754  0.84091939  0.08751656 -0.4145489
 -0.76456267 -0.71455913  0.27648134  1.14268469 -2.27176592 -0.30734933] [ 1.5551412  -0.50975331 -0.05091444  1.36064792 -0.0107332  -0.39396308
 -0.35954822 -0.93357859  0.19481789  0.73983048 -1.61995838 -0.19678315] [ 1.52369005 -0.433432   -0.41506495  1.75580307  0.42469508 -0.80412295
  0.0214839  -0.63859911 -0.36139052  0.71140337 -0.90303973 -0.23975847] [ 1.41677911 -0.38801599 -0.27141637  1.88053988  0.31821511 -0.21232068
 -0.04630173 -0.83814015 -0.29447571  0.43123728 -0.39393799 -0.01324048] [ 1.32071346 -0.58329873  0.14250657  1.71172698  0.07051365  0.51564507
 -0.22466537 -1.20451927  0.05945428  0.355406   -0.64996866  0.2553513 ] [ 1.21843674 -0.6193647   0.36206483  1.65199464  0.12556131  0.75290186
 -0.61158919 -0.99575665  0.22667473  0.18556173 -0.49221911  0.01338979] [ 1.19045305 -0.94107257  0.7785563   1.60668632  0.03075226  1.41871803
 -1.34914392 -0.69948711  0.43508378 -0.34083581  0.23714213 -0.39920298] [ 1.01012055 -1.03876763  1.04157364  1.61393264  0.05966018  1.62815872
 -1.74414248 -0.57483899  0.55560288 -0.66035856  0.62061978 -0.60581687] [ 0.79027829 -0.80414972  1.02578363  1.79059981  0.15400105  1.13675466
 -1.69319473 -0.3296094   0.50305853 -0.93015098  0.65007237 -0.46751507] [ 0.78381705 -0.81989758  1.15550961  1.95922641  0.21549168  0.61899005
 -1.32555229 -0.33038981  0.39564223 -0.66470302  0.26409596 -0.50987891] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 0.91797554  1.951456    0.0036063   0.47387031 -1.89822693 -1.94789259
  1.31680952  0.42599313  0.2093375   0.3082584   1.39479484  0.1722934 ] [ 1.38921578  1.81072717 -0.12489689  0.46010654 -2.10323905 -2.16823515
  1.88028605  0.43303276  0.44763264  0.88427509  0.62917086 -0.04219903] [ 1.51692738  1.37133332  0.31462501  0.34686187 -2.64779285 -1.35254944
  1.53267541  0.47415034  0.88757769  0.10224738  0.5307566   0.18117538] [ 1.29475571  1.3447171   0.63501406 -0.21814557 -2.42270868 -0.82218382
  1.56036643  0.32378582  0.89475227 -0.45568167  0.46304432  0.59945952] [ 0.90611523  1.3403718   0.86859792 -0.7334191  -2.15367927 -0.47633013
  1.90506222  0.21451234  0.54167983  0.08199606 -0.0993404   0.20840928] [ 0.92675184  1.30543817  0.26194179 -0.17312487 -2.17328315 -0.1563617
  1.43563592  0.11914291  0.58421065 -0.73748976  0.27698915  0.27230781] [ 1.19163621  1.21081295 -0.13872312  0.38510364 -2.08299607 -0.03025647
  0.5993486   0.24289913  0.4451186  -1.66588629  0.92377869  0.97349054] [ 1.35895394  1.01852079 -0.18368744  0.3377198  -1.67294954  0.10244931
 -0.39523955  0.42004714  0.48732452 -1.86651806  0.93596526  1.17026604] [ 1.56876907  0.53774949 -0.10008212  0.29160415 -1.42672692  0.61859794
 -0.79762445  0.26184135  0.5445667  -1.75549497  0.61070666  1.17365264] [  1.86788307e+00   5.63826246e-02  -1.20175171e-01   3.82786256e-01
  -1.28583984e+00   1.04043796e+00  -3.77601643e-01   4.95868201e-03
   3.61915840e-01  -1.79749423e+00  -1.25385077e-03   1.40432548e+00] [ 2.03620352 -0.3922207  -0.20540535  0.98109999 -1.28039638  1.07515166
 -0.16006126 -0.12463734  0.11913592 -1.60301141  0.07250051  1.5540492 ] [ 1.88473849 -0.5474347   0.12261288  1.14002886 -0.65060881  0.03366355
 -0.09829758 -0.3740716  -0.36614695 -0.48777762  0.74306923  1.07685235] [ 1.41352286 -0.23700414 -0.21194133  1.42178899 -0.09711882 -0.52442313
 -0.29790857 -0.67935038 -0.21910267  0.09419132  0.56091581  0.86358287] [ 1.35027607 -0.16496424 -0.37575273  1.47862542 -0.02259733 -0.09232287
 -0.4392909  -0.97514211 -0.15047277  0.18755436  0.53362403  0.51920027] [ 1.91009955 -0.60425329  0.26709548  1.24186637 -0.11648118  0.05434443
 -0.42046845 -1.11410307 -0.4465374   0.37546063  0.11779565  0.37636733] [ 1.39180971 -0.393192   -0.0513464   1.85772229 -0.29385614  0.02061695
 -0.40367399 -1.0930479  -0.17952263  0.01773574  0.12530217 -0.03847534] [ 1.5231364  -0.68345271  0.39457191  1.7616472  -0.38716034  0.08765009
 -0.58223609 -1.01408304 -0.23709505 -0.11975603  0.30166952  0.00380227] [ 1.51197943 -0.75652015  0.87879895  1.73181862 -0.47930897  0.40489156
 -0.7363321  -1.23710011 -0.10977421 -0.11618981  0.38221355  0.17433947] [ 1.3412414  -0.70429224  0.40523815  2.1213519  -0.31815291  0.40635901
 -0.68059656 -1.18552396 -0.09792843  0.19973252  0.4161721  -0.30749044] [ 1.14304462 -0.82528831  0.75933715  2.14591161 -0.07974063  0.15924003
 -0.74066716 -0.88005937 -0.12163064  0.22715048  0.44031995 -0.45277709] [ 0.91176856 -0.58883004  1.05059841  2.18068875 -0.13931769  0.36200295
 -0.67267687 -1.03742635  0.16003156  0.14360523  0.18555914 -0.23195047] [ 1.18219758 -0.41147036  1.03855985  2.3529434  -0.1444899   0.40524803
 -0.3988738  -1.23604364  0.17139797  0.19114623  0.14225072 -0.08013364] [ 1.54491312 -0.53491513  1.32204573  2.14813094  0.0428765   0.53030764
 -0.80819231 -1.00689476  0.12929858  0.18465521  0.34923812 -0.26344114] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 0.87996062  1.04454144  1.18382663 -0.95315239 -1.04884323 -0.95712937
  1.08625157  1.79261509 -0.18025767 -0.06525363 -0.16929542  0.28734368] [ 0.85180878  1.12247306  0.87496775 -0.84019862 -1.17639477 -0.84378556
  1.57781208  1.24365693 -0.32981065  0.11368151 -0.26710547  0.29751132] [ 1.02051063  0.96432215  0.85155188 -0.99480977 -1.11054194 -0.76331965
  1.49890043  0.82601488 -0.37916452  0.51984537 -0.84206591  0.57623937] [ 1.03290818  0.92770664  0.71002326 -0.75892995 -0.96104565 -0.72830296
  1.04785005  0.73681442 -0.2259843   0.24383559 -0.45388773  0.70719569] [ 1.12478458  1.01362082  0.91040556 -0.99799658 -0.96021334 -0.25345074
  0.71170653  0.53312181 -0.4136579  -0.21691619  0.20176011  0.65182637] [ 1.12519058  1.16333675  0.74745809 -1.07120506 -0.40410752 -0.75232273
  0.36287414  0.64138129 -0.90175308 -0.29772478  0.3721161   0.71478418] [ 0.98696998  1.07499175  0.65520015 -0.60478294 -0.22136341 -0.84016745
  0.10871215  0.20508901 -0.72055098 -0.33185613  0.47084782  0.95858794] [ 0.89635877  0.91301698  0.54240723 -0.31603469  0.03752221 -0.78247368
 -0.12853133 -0.08815445 -0.24551599 -0.31806162 -0.27607642  1.29748299] [ 1.12720216  0.85231574  0.30484597 -0.05009097  0.24810784 -0.82450084
 -0.44784938 -0.01060707 -0.3930929  -0.92308697  0.21885203  1.44999753] [ 1.42042086  0.54492178  0.9524591  -0.23126217  0.21458878 -0.26350897
 -0.91544616  0.13639159 -0.65906371 -1.0684894   0.48612712  1.35297774] [ 0.85392084  0.77725202  0.79449916 -0.04070049  0.2756521  -0.07254503
 -0.74195713  0.19442339 -0.22360875 -1.32537674  0.50501119  1.04933624] [  5.98134700e-01   6.15612091e-01   7.75984444e-01   3.34889256e-01
   1.87657596e-01   2.16844688e-01  -7.97903527e-01  -4.31069079e-03
  -9.30442117e-04  -1.66043007e+00   8.85467790e-01   1.20641327e+00] [ 0.96782206  0.30548315  0.94436804  0.45874356  0.3699744   0.4494318
 -1.29744575 -0.35757148 -0.03360754 -1.3050399   1.25635947  1.13880673] [ 1.05271843  0.38267096  0.74894671  0.66648135  0.55970768  0.28912379
 -1.47753349 -0.59255486  0.12332775 -1.00460538  1.05933639  0.77905901] [ 0.96446123  0.1875339   1.07873267  0.718683    0.72651156  0.04529617
 -1.66390985 -0.48217181  0.12167126 -0.73190525  0.73815363  0.51915323] [ 0.51689854  0.17089909  1.22791373  0.64671003  0.76758458  0.05664957
 -1.08419701 -0.50010534 -0.26244843 -0.51532387  0.92743466  0.43546818] [ 0.43832809 -0.02547254  1.45993919  0.68844913  0.74442109  0.44215992
 -1.08197677 -0.69036107 -0.35096688 -0.21203295  1.02219294  0.21254845] [ 0.20219636  0.08793715  1.59744388  0.7819192   0.57932271  1.13076605
