[ 1.76958765  1.41082839  0.74111739 -0.18578443 -1.18796132 -2.37565026
 -1.30817775 -0.49562549  0.47730924 -0.47668532 -0.43958134  0.12553816] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 1.18789686 -0.02593113  1.50144033  0.02732281 -1.33562491  0.76884679
  0.25697288  1.96618079  1.18984049 -1.59135071 -0.01883269 -0.41335447] [ 1.26357686 -0.23433934  1.48764961  0.28562139 -1.1644127   0.85188822
  0.15479537  1.43694507  0.72013388 -1.12541366  0.78956115 -0.39547454] [ 1.30831659 -0.12196371  1.84805545  0.28941232 -0.64347952  0.77323634
 -0.47076894  0.89326108  0.28912728 -0.43276014  0.96823635 -0.34938834] [ 1.32166798 -0.42701724  1.28592182  0.24220003 -0.6525594   1.39683864
  0.0698746   0.90298765  0.19034089 -1.11284871 -0.287741   -0.12539103] [ 1.38889913 -1.12846103  0.94391745 -0.10856084 -0.71501512  2.09020781
  0.27385103  0.84276941  0.40965421 -1.53683309 -0.62392473 -0.02264515] [ 1.29680968 -0.46114273  0.93836933 -0.05255736 -0.40289969  1.81268117
  0.16076425  0.69115537  0.07078502 -1.80498086 -0.97343939  0.10773547] [ 1.24821824 -0.22636062  0.64541939  0.7279612  -0.26772336  2.01292734
 -0.03750201 -0.01177357  0.03719742 -1.77753957 -0.47806805  0.60875199] [ 1.27123206 -0.40545276  0.89587302  1.20230719 -0.26484049  2.29178302
 -0.40355288 -0.08112624 -0.15446897 -2.11993001  0.1998353   0.77369533] [ 1.21958056 -0.50905734  1.57848782  1.45898248 -0.07936545  1.66694699
 -0.43937242 -0.1265049  -0.42443217 -1.10614045  1.06407659 -0.04295798] [ 0.60145624 -0.15972334  2.5179172   1.60112786  0.36478313  0.62696737
 -0.70937241  0.13353803 -0.36082707  0.21092832  0.93078762 -1.29849989] [  2.80761595e-01  -5.26985486e-02   2.85339459e+00   1.47618999e+00
   4.72513907e-01   1.13594359e+00  -3.19244136e-01   6.40815644e-04
  -5.55726554e-01   4.64208434e-01   1.26033641e+00  -1.71235657e+00] [ 0.16993398 -0.01154776  3.12967944  1.7197388   0.49065423  1.09043839
 -0.29117277  0.32769359 -0.41401887  0.11381501  1.16137205 -2.05444639] [  6.49559395e-04  -1.87932793e-01   3.34642933e+00   1.86477872e+00
   7.51864852e-01   1.37235458e+00  -4.90448556e-01   3.91217534e-01
  -3.21493023e-01   3.86394401e-01   1.19017093e+00  -2.59512315e+00] [-0.06432722  0.00603131  3.39504794  1.80702809  0.90364294  1.79205716
  0.01995943 -0.14024774 -0.43831276  1.35988228  0.96811423 -2.70950064] [-0.24966747  0.22693715  3.29507472  1.93554827  0.6313088   2.17694514
  0.63446304 -0.72589655 -0.41143125  2.2836665   0.45368271 -2.99145519] [-0.3906176   0.35041856  3.12839618  2.36139442  0.32467937  2.04722303
  0.89108038 -0.75580744 -0.02798994  2.29192148 -0.11412342 -2.86568551] [-0.37148563  0.21894786  3.8434453   2.04670773  0.70705991  2.00414823
  0.26538987 -0.21147982  0.28593988  2.30544227 -0.29042754 -3.21464153] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 1.52175203  0.46439997  0.87652381 -0.25788716 -1.71563156 -0.66310551
 -0.16102485  2.02433427  1.10429492 -0.08120233  0.69549158 -0.15925863] [ 1.80998742  0.31163419  1.03760581 -0.52152498 -1.50395814 -0.61198233
 -0.6208804   1.88440859  1.00603977 -0.46748319  0.76470049  0.05805784] [ 1.82235026  0.28297047  1.14839854 -0.57826188 -1.52363315 -0.50252946
 -0.57455539  1.8154009   0.68888256 -0.47358318  0.97008843 -0.21625815] [ 1.97426079  0.07203473  1.31751907 -0.64823282 -1.47654756 -0.32912363
 -0.75873233  1.58059351  0.42291217 -0.47977007  1.03290664 -0.29309166] [ 2.09066405  0.04594871  1.32773327 -0.55275863 -1.52311641 -0.25329399
 -0.71324018  1.34205821  0.63269759 -0.64673787  0.29863685  0.10578142] [ 2.1769026   0.17131585  1.28895875 -0.68006298 -1.36031192 -0.11821863
 -0.98139146  1.3880908   1.03504049 -1.24905585 -0.53846429  0.47182957] [ 1.89429911  0.32051353  0.8542276  -0.54916002 -1.04086498 -0.09780113
 -0.93290857  1.56329268  0.8524279  -1.82827727 -0.30403323  0.34565054] [ 1.85725276  0.47500658  0.4757731  -0.41507241 -0.76101284  0.24889934
 -1.00748792  1.62003016  0.70156931 -2.0977806  -0.3562274  -0.25008714] [ 1.72865543  0.10953025  0.59305131 -0.33597454 -0.77975927  1.0403689
 -1.00120357  0.96822108  0.72596601 -1.49796518 -0.87060804 -0.69364846] [ 1.85059213 -0.1867892   0.69305913 -0.43453884 -0.43908321  1.09087787
 -1.24840069  0.69163938  0.44311043 -1.29322433 -0.91951526 -0.67725916] [ 1.86796602 -0.0956083   0.37061842 -0.1425782   0.022281    0.57777685
 -1.63833337  0.79025416  0.02493909 -1.15925038 -0.19245028 -0.87091079] [ 1.76479963 -0.24158384  0.57984515  0.07277491  0.35882312  0.47926874
 -2.07314616  0.64566858 -0.14353015 -0.91740558  0.29797539 -0.90541944] [ 1.76712633 -0.17479074  0.90427474  0.3207568   0.96304096  0.30267532
 -2.92106674  0.4291661   0.05617898 -0.35771804  0.44049425 -1.13308542] [ 1.62932267  0.00351964  0.78936243  0.70908802  1.26550926  0.21306281
 -2.73102188  0.22310591  0.05179775  0.20816507  0.40193631 -1.21286158] [ 1.4442175  -0.20142347  0.67954858  1.07278305  0.87191194  0.55547433
 -1.895405    0.1205418  -0.3031398  -0.23134736  1.16045618 -0.7419822 ] [ 1.47733378 -0.38010624  0.79067336  1.21032911  0.9712855   0.74730675
 -1.76707425  0.15755839 -0.50991489 -0.42888465  1.59214434 -0.76054952] [ 1.46548128 -0.28192646  0.54591313  1.28525467  1.18961439  0.75751021
 -1.97616144  0.12946512 -0.31024575 -0.51229469  1.16849545 -0.82462378] [ 1.88646106 -0.74257173  0.94051041  1.03639268  1.21294155  1.01803461
 -2.4172018   0.16150257 -0.18312696 -0.76982394  1.10301106 -1.00238814] [ 1.65018058 -0.93213843  0.85197238  1.25953303  1.24794395  1.22713401
 -2.31433024  0.14988629 -0.10772622 -1.0419341   0.98813098 -1.07291153] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 1.33401677  1.68599274  0.89051861 -0.31106129 -0.73992359 -1.75814251
 -0.65606899  1.14837636  1.00112729  0.70959853  0.45333672  0.32054913] [ 1.71766891  0.95267895  1.0637345  -0.27084088 -1.02279071 -0.9867145
 -0.77633609  1.03493229  0.66846724  0.94449177  0.78354697 -0.18660759] [ 1.68014838  0.80189134  0.65392488 -0.21998433 -1.21299024 -0.97702996
 -0.35781466  1.31219882  0.76842463  0.7302968   0.46595531 -0.328419  ] [ 1.59551722  0.67071909  0.79199121 -0.54383054 -1.01003536 -1.38975373
 -0.63556913  2.00075673  0.45667685  0.20310781  0.66221513 -0.25711554] [ 1.5362949   0.55703083  0.61839829 -0.53815229 -0.97208404 -1.45347901
 -0.36379615  2.01039061  0.37008025  0.34004487  0.20503538 -0.17921619] [ 1.19156373  0.84979538  0.0305372  -0.26808976 -0.93562855 -1.35293233
 -0.27641464  1.946429    0.57086327  0.15544617 -0.0035988  -0.17555524] [ 1.25793492  0.52359731  0.33275706 -0.53440373 -0.71421087 -1.0474587
 -0.36704559  2.01892775  0.3912153  -0.1963897   0.12330965 -0.07824671] [ 1.68938284  0.27301621  0.623054   -0.87644187 -0.53473857 -0.67654421
 -0.6032451   2.20177599  0.15110394 -0.61278819  0.30095704 -0.12703614] [ 1.74466705  0.29888038  0.33307874 -0.5131934  -0.34880896 -0.52209976
 -0.57266883  1.89671999  0.01709627 -0.78152863  0.47533785  0.0274959 ] [ 2.13651087 -0.3215639   0.30469482  0.07205454 -0.3856724  -0.35123024
 -0.4766621   1.39680815 -0.07629211 -0.39138098  0.07684473 -0.21858293] [ 1.62282479  0.06814441 -0.13266165  0.94507125 -0.35828902 -0.36116365
 -0.96344698  0.91306436  0.33465333 -0.4324647   0.1124719  -0.1187797 ] [ 1.63659611 -0.3622208   0.62855369  0.59521004  0.2184211  -0.13460135
 -1.27606194  0.69107813  0.03631203 -0.40570988  0.09625091  0.03548973] [ 1.59151482 -0.47944547  1.03683447  0.19132719  0.48283707  0.56059459
 -1.61399097  0.64437102 -0.17913415 -1.04258581  0.19536791  0.11901952] [ 1.80715037 -0.62079119  0.91471723  0.65814998  0.54666041  0.77343755
 -1.53363203  0.1829072  -0.30299699 -0.66183145  0.38311018 -0.29174777] [  1.42911606e+00  -3.88304178e-01   3.82306114e-01   1.79380382e+00
  -1.49297410e-03   1.16849722e+00  -1.33971939e+00  -3.14584179e-02
  -2.04210605e-01  -1.06079021e+00   1.24237527e+00  -1.93110788e-01] [ 0.94446148 -0.25481569  0.3705354   2.06590035  0.20314034  1.08621828
 -1.56372246  0.11747296 -0.14625486 -1.01939366  1.24440035 -0.21903862] [ 1.23198761 -0.66177294  0.4353729   2.10749959  0.4241656   1.42828562
 -1.62347428 -0.01273644  0.03594074 -1.03686815  1.35283884 -0.21582564] [ 1.32102503 -0.69794528  0.56933349  2.20798706  0.44873605  1.74647783
 -1.69370002 -0.08609508  0.22142084 -1.19474678  1.30211006 -0.10395056] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 1.37922465  0.82514611  0.90881976 -0.46231078 -1.35637614 -0.67802152
 -0.04056847  2.21360852  0.73854994 -0.10740103  0.59060462 -0.77973473] [ 1.63830598  0.49972452  1.13869972 -0.506446   -1.49805253 -0.33801393
  0.0856675   2.08180291  0.38533176 -0.5173085   1.13879087 -0.72089701] [ 1.60633095  0.5068264   1.22877005 -0.58708566 -1.45060172 -0.30135667
  0.24148914  2.01273344  0.12344558 -0.31767705  1.28260212 -0.76329137] [ 1.35601994  0.69880441  1.07846605 -0.57408957 -1.18993504 -0.46346298
  0.09245662  1.95109405  0.04470322 -0.39423112  1.48059191 -0.50700206] [ 1.31139073  0.86590073  0.70274411 -0.38182106 -1.06100234 -0.62027958
  0.59584204  1.73538452  0.05274025 -0.24823096  0.81552085 -0.23392955] [ 1.36330143  0.74977476  0.78052835 -0.28853408 -1.29747933 -0.37482474
  1.30371496  1.41808921 -0.08134168 -0.16576807  0.1207961  -0.21222648] [ 1.22929322  0.58660573  0.90041458 -0.1865211  -1.32261703 -0.01226576
  1.10402274  1.57898701 -0.3651569  -0.53272358  0.36940273 -0.67660267] [ 1.30889525  0.24122016  1.03281866 -0.12818048 -1.05518221  0.19136391
  0.75471752  1.67461533 -0.4690614  -1.10223889  0.20158562 -0.53899284] [ 1.30693624  0.18469032  0.969216    0.09528257 -0.86897673  0.43399653
  0.60572285  1.37142844 -0.42765955 -1.87699903 -0.24493955  0.16337565] [ 1.73162307 -0.08532918  1.2420869  -0.04885444 -0.86867757  0.55996978
  0.74104463  1.17864767 -0.6734431  -1.99262086 -0.54577087  0.45772643] [ 1.18513818  0.39068722  0.65455787  0.42439306 -0.87786623  0.73172357
  0.95823966  1.08918792 -0.87636819 -2.13947258 -0.11552775  0.1463762 ] [ 1.11295426  0.00650143  1.14794196  0.58164351 -1.15306383  1.40473878
  0.71641199  0.91955218 -0.79162233 -2.57333687  0.1655107   0.18783601] [ 1.15666525 -0.21489565  1.23072434  0.8479966  -1.16594738  1.25232231
  0.86481356  0.88143369 -0.97512602 -2.55518461  0.135857    0.21511546] [ 1.25468196 -0.11008146  1.11570135  0.75852011 -0.54633222  0.62170944
  0.83158725  0.60231865 -1.19541041 -1.93849427 -0.09940851  0.46199754] [ 0.94865677  0.23225895  0.68585073  1.0464486  -0.17326078  0.36732193
  0.7366784  -0.44021646 -0.83994163 -1.40120814  0.09401212  1.10803845] [ 0.96156814  0.25127213  0.60954691  1.21425043 -0.33672188  0.53670357
  0.92623742 -0.99825088 -0.52701715 -1.37071686  0.03917213  1.34085601] [ 1.31077791 -0.25364305  0.71248097  1.6363741  -0.54609522  1.01880239
  0.30365753 -0.64263112 -0.6843248  -1.17086817  0.70014214  0.77402744] [ 1.56284097 -0.41605937  0.82365419  1.73336726 -0.26451801  1.08019787
 -0.00610549 -0.73305374 -0.50767572 -0.87004807  0.7766678   0.787057  ] [ 1.3895883  -0.58002336  1.19374846  1.48938818  0.2010928   1.51361978
 -0.91768984 -0.48855068 -0.28285586 -0.7969611   1.27828738  0.24440302] [ 1.25381799 -0.48823501  1.03907931  1.49207411  0.32560795  1.50282858
 -0.89663473 -0.15579274 -0.55595504 -1.12260696  1.7598495   0.12756945] [ 1.36977921 -0.23638354  0.72733704  1.45318688  0.40809224  1.60294108
 -0.76505454 -0.37730526 -0.42270138 -0.969942    1.33352425  0.14764286] [ 1.65867162 -0.65807542  0.80232993  1.57054939  0.54118995  1.63326022
 -1.11017019 -0.25880997 -0.27893159 -1.05065831  1.36498932 -0.06325537] [ 1.67142828 -0.59419544  0.79970115  1.71018486  0.66500963  1.44318045
 -1.13750334 -0.28337098 -0.22759626 -0.91677994  1.21542847 -0.07301017] [ 1.50929876 -0.38333629  1.13410281  1.58552081  0.78802118  1.46210477
 -1.29263092 -0.28150187 -0.19123825 -0.85423327  1.48005256 -0.2554627 ] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 1.49796264  1.53415926  1.28287797  0.32611235 -2.8620622  -0.38803575
  0.6426592   1.48427522  1.21228934  0.41297543  1.89576395 -0.33784169] [ 1.37471189  1.27842011  1.53906303  0.11362769 -2.47757583 -0.25497779
  0.51165317  1.60259029  1.23995913 -0.37526204  1.45488661 -0.13147716] [ 1.64225614  0.76710557  2.00689606 -0.14023128 -1.86770493 -0.54810349
  0.03570817  1.81715158  0.78600671 -0.40467584  1.40848276  0.05964888] [ 1.92447386  0.43431006  1.883838    0.00438163 -1.61103231 -0.52781836
 -0.34824932  1.85280367  0.69521736 -0.62161667  1.55580482  0.18936527] [ 2.01972786  0.3991968   1.67664511  0.23691293 -1.66225572 -0.51479796
 -0.20393638  1.73580675  0.82010269 -0.65889441  1.36607818  0.33779573] [ 1.74918985  0.959316    0.82473683  0.70563934 -1.96399747 -0.61178641
  0.55958713  1.48531533  0.93367791 -0.51800365  0.67481337  0.31749834] [ 2.30005489  0.30897197  1.27759965  0.34228983 -1.99385189 -0.20030166
  0.28094932  1.71464926  0.81989134 -1.08824887  0.89710412  0.08172268] [ 1.67433967  0.58262561  1.13832962  0.57205046 -1.96053958 -0.04659851
 -0.00487512  1.33784113  0.95046599 -1.20397498  0.75673246  0.46630725] [ 1.97381072 -0.04486772  1.56125201  0.13083847 -1.27967313  0.35262302
 -0.44062172  1.04788217  0.77867227 -1.48177673  0.13193913  0.91925264] [ 1.99869917  0.32241511  0.90665102  0.58550616 -1.14039396  0.63882287
 -0.3325132   0.99765825  0.72112209 -2.32128196  0.15368585  1.10717342] [ 2.08589813  0.55541713  0.16652472  0.84742942 -0.82084212  0.40792396
  0.27958014  0.96513679  0.12589039 -2.09692034 -0.41467997  0.76533076] [ 1.47294158  0.9021391   0.10651243  0.63540763 -0.48912938  0.83189961
  0.16827897  0.42864604  0.42488287 -2.58100096 -0.76666747  1.0055011 ] [ 1.38544525  0.81629319  0.06225552  0.71599189  0.01842292  1.04500732
 -0.20251672 -0.01561476  0.41743991 -2.08872619 -0.98396167  0.84500652] [ 1.49361263  0.44752078  0.16669075  1.05357413  0.19514056  0.95241902
 -0.42427988 -0.09318019 -0.30431079 -1.50042429  0.04425009  0.63963832] [ 1.52741205  0.04644788  0.88004499  0.85202874  0.38596174  1.1470419
 -0.97729022 -0.15065398 -0.1541091  -1.54858992  0.22865454  0.72689084] [ 1.2708041  -0.19258903  1.71639158  0.83410737  0.33143974  1.38949448
 -1.23790785 -0.270694   -0.29682784 -1.03214978  1.16391612  0.26654633] [ 1.14668737 -0.25406562  1.82038407  1.05961094  0.20518399  1.34907248
 -1.16958129 -0.3321995  -0.30525902 -0.96149585  1.60047871  0.10661556] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 1.09166436  0.80538814  2.01553991 -0.61577355 -2.09591795 -0.43305911
  1.26481633  1.69157118  0.62299831  0.25697372 -0.20921062 -0.03368204] [ 1.17000258  0.73967788  1.65299646 -0.17762235 -2.38766679 -0.09436467
  1.28699454  1.40029921  0.79090204 -0.25117668 -0.02348325 -0.015107  ] [ 1.22431633  0.71401707  1.63279635 -0.3186236  -2.06602468  0.24613535
  0.65382086  1.51132322  0.75504671 -1.28609898  0.66672322  0.30394358] [ 1.16581935  0.7760615   1.05363099  0.03839899 -1.62203928  0.24390616
  0.42760943  1.12714679  0.47706932 -1.26981495  0.66244918  0.56831168] [ 1.47880454  0.50072813  0.30422095 -0.09654915 -0.68304712 -0.09491006
  0.58096402  1.18767912  0.01430873 -1.09650385 -0.37314038  0.85599707] [ 1.17688623  0.4159413   0.53483074  0.0177428  -0.64352615  0.37083781
  0.43968599  1.56349864 -0.2547291  -1.6827029   0.27155775  0.50732683] [ 1.2913124   0.0145092   0.87367366  0.25529717 -0.50422754  0.77727643
  0.14709767  1.02052522 -0.31077698 -1.51306744  0.51797648  0.7563097 ] [ 1.37175028  0.02826135  0.8528129   0.60064708 -0.3876772   0.85056447
  0.48869889  0.21600536 -0.39791624 -1.07981142  0.26414942  1.21965866] [ 1.39805122 -0.24032933  1.31282531  0.45224975 -0.19685991  1.26078901
  0.08054412  0.09631033 -0.84336323 -0.69213156  0.85769137  0.358348  ] [ 1.27654248 -0.57506604  1.5863707   0.58863539  0.17444373  1.58573763
 -0.94098484 -0.23950615 -0.45044542 -0.71221288  0.97196087  0.29799647] [ 1.29595173 -0.66766257  1.56592847  0.84110903  0.67945118  1.52876347
 -1.31624772 -0.54565889 -0.22119862 -0.32587989  0.45770235  0.54270824] [ 0.85069833 -0.34942737  1.5019142   1.25664827  0.559272    1.84924841
 -1.03743955 -0.6025354  -0.52105935  0.09387272  1.66862929 -0.6165987 ] [ 1.13344247 -0.66571344  2.76367361  0.66061751  0.18883865  2.57866592
 -1.12816514 -0.68825693 -0.73567727  0.15659318  2.45968274 -1.32311472] [ 0.98186547 -0.53115532  2.72413813  0.53091735  0.51129668  2.76287884
 -1.51857104 -0.57954485 -0.46474871 -0.03611277  2.30393471 -1.44587995] [ 0.60018841  0.09933037  1.87233708  1.06095064  0.88077813  2.05747944
 -1.13855073 -0.39532182 -0.49621709 -0.19200152  2.20861346 -1.44577182] [ 0.61536419  0.12879434  2.06124265  1.15092259  0.73184405  2.11916614
 -0.76059997 -0.64281649 -0.64377976  0.10939208  2.24326371 -1.72243576] [ 0.53667837 -0.01965854  2.39646407  1.09046321  0.93147313  1.98791907
 -0.77400785 -0.47998265 -0.98427121  0.48406383  2.33850355 -2.22939167] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.] [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[ 1.34089439  1.74525082  1.3083633  -0.43111625 -1.39997276 -1.94975783
  0.8625421   1.15690835  0.08912111  1.30997876  0.45227839  0.06797483] [ 1.49624072  1.70479464  1.34786074 -0.35643842 -1.62297563 -1.81895024
  0.86856145  0.97205713  0.24316139  1.04254353  0.51742696  0.16427158] [ 1.48490057  1.74416269  1.32012018 -0.4247111  -1.7118745  -1.77993142
  0.84779028  1.05300549  0.54743192  0.67511879  0.50614146  0.2700837 ] [ 1.50087001  1.38097882  1.34849372 -0.58843514 -1.51313904 -1.62218818
  0.6853625   1.16608912  0.4177655   0.89744708 -0.13174874  0.20477368] [ 1.48429579  1.14868726  1.30943903 -0.4990597  -1.4310627  -1.46787081
  0.50551394  1.0356995   0.58854246  0.78099975 -0.64495911  0.35993904] [ 1.48985536  1.19105294  0.9876901  -0.20038099 -1.37979267 -1.05654491
